,Unnamed: 0.1,Unnamed: 0,Unnamed..0,loc,created_at,latitude,longitude,username,text,text_translated,geometry,year_month,index_right,CNTR_CODE,Number of Posts,Topics
481,481,482,269098,Deutschland,2020-02-26 13:59:40+00:00,511.638.175,104.478.313,241959,"RT @EnergieagenturM: Unser Linktipp für heute: Der Kandidatencheck im Landkreis Ebersberg, der in Sachen Klima den Bürgermeister-Kanditat*i…","rt @ energieagenturm : link tip today : candidate check ebersberg district , evaluates mayoral candidate terms climate ...",POINT (10.4478313 51.1638175),2020-02,2,DE,1,5
482,482,483,269110,Deutschland,2020-02-26 13:29:16+00:00,511.638.175,104.478.313,728802,RT @_GermanZero: @peteraltmaier will die 1000m Abstandsregel den Ländern überlassen. So wird das allerdings nichts mit der #Energiewende li…,rt @ _germanzero : @ peteraltmaier wants leave 1000m distancing rule states . wo nt help # energytransition ...,POINT (10.4478313 51.1638175),2020-02,2,DE,1,2
483,483,484,269123,Deutschland,2020-02-26 12:48:17+00:00,511.638.175,104.478.313,764705,Siemens baut Windkraftanlage in der afrikanischen Republik Djibouti #Windturbinen https://t.co/rfFHO7fXys https://t.co/1Ca2Q5UXzg,siemens builds wind turbine african republic djibouti # windturbines,POINT (10.4478313 51.1638175),2020-02,2,DE,1,13
484,484,485,269132,Deutschland,2020-02-26 12:01:32+00:00,511.638.175,104.478.313,64724,"RT @chris1990x12: @xellmann @Die_Insider @AfD @AfD_WATCH_HD Wenn die Fußnote stimmt, handelt es sich um Jan Spatz, AfD-Gemeinerat in Mannhe…","rt @ chris1990x12 : @ xellmann @ die_insider @ afd @ afd_watch_hd footnote correct , s jan spatz , afd councilor mannheim ...",POINT (10.4478313 51.1638175),2020-02,2,DE,1,12
485,485,486,269144,Germany,2020-02-26 11:33:31+00:00,511.638.175,104.478.313,728599,@CoalDead @useronline1 @BuirerFuerBuir @Barbara_Schnell @IEA @RWE_AG Der Windpark Jüchen ist ein innogy-Projekt. Das Erneuerbaren-Portfolio von innogy wird 2020 wieder an uns übergehen und Teil von RWE Renewables werden. Unsere Konzernbilanz zeigt bereits die neue RWE inkl. der erwähnten Geschäftsteile. Mehr Infos: https://t.co/FusC4LLOFp,"@ coaldead @ useronline1 @ buirerfuerbuir @ barbara_schnell @ iea @ rwe_ag jüchen wind farm innogy project . innogy s renewables portfolio will transferred back us 2020 become part rwe renewables . consolidated balance sheet already reflects new rwe , including aforementioned business units . information :",POINT (10.4478313 51.1638175),2020-02,2,DE,1,0
486,486,487,269153,Deutschland,2020-02-26 11:15:12+00:00,511.638.175,104.478.313,728802,RT @hstubner: rtr: Altmaier nimmt SPD-Vorschlag zu Windrad-Abstandsregelungen auf - Im Streit über den Windenergie-Ausbau geht Bundeswirtsc…,"rt @ hstubner : rtr : altmaier adopts spd proposal wind turbine distance regulations - dispute wind energy expansion , federal economic…",POINT (10.4478313 51.1638175),2020-02,2,DE,1,2
487,487,488,269167,Deutschland,2020-02-26 10:49:40+00:00,511.638.175,104.478.313,639857,"@HenningWind @VQuaschning @BMWi_Bund @tagesschau Alle Immobilienpreise bestätigen,  dass keiner neben einer #Windkraftanlage wohnen will.",@ henningwind @ vquaschning @ bmwi_bund @ tagesschau property prices confirm nobody wants live next # wind turbine .,POINT (10.4478313 51.1638175),2020-02,2,DE,1,-1
488,488,489,269175,Germany,2020-02-26 10:38:45+00:00,511.638.175,104.478.313,207980,"RT @radowitz: .@MHIVestas bekommt ersten Festauftrag in Taiwan, und somit in der Asien-Pazifik Region. https://t.co/2LpL45cLnH","rt @ radowitz : . @ mhivestas receives first firm order taiwan , thus asia-pacific region .",POINT (10.4478313 51.1638175),2020-02,2,DE,1,-1
489,489,490,269185,Deutschland,2020-02-26 10:24:22+00:00,511.638.175,104.478.313,694368,"Die #Abstandsregel für neue #Windkraftanlagen soll gelockert werde – die Länder sollen selbst entscheiden, wie groß der Mindestabstand sein soll. Ob das die Wende beim Ausbau der #Windenergie an Land bringt? https://t.co/jA83tiUynX  AB https://t.co/L7Oboa1lsu",# distance rule new # wind turbines relaxed – states decide large minimum distance . will bring turnaround expansion # onshore # wind energy ? ab,POINT (10.4478313 51.1638175),2020-02,2,DE,1,2
490,490,491,269218,Deutschland,2020-02-26 09:33:11+00:00,511.638.175,104.478.313,804821,"RT @ConstZerger: Das @BMWi_Bund stellt die pauschalen #Abstandsregeln für #Windkraft in Frage? Wenn der Bericht stimmt, bewegt sich @petera…","rt @ constzerger : @ bmwi_bund questioning blanket # distance rules # wind power ? report correct , @ petera…",POINT (10.4478313 51.1638175),2020-02,2,DE,1,2
491,491,492,269246,Deutschland,2020-02-26 08:29:28+00:00,511.638.175,104.478.313,671342,"RT @the_greengineer: „Die #Bundesländer sollen demnach nun explizit selbst entscheiden, ob neue #Windkraftanlagen einen #Mindestabstand von…",rt @ the_greengineer : `` # federal states now explicitly decide whether new # wind turbines must maintain # minimum distance ...,POINT (10.4478313 51.1638175),2020-02,2,DE,1,2
492,492,493,269254,Deutschland,2020-02-26 07:55:04+00:00,511.638.175,104.478.313,610710,"Es gab eine Zeit, da galt für #Windräder, wie für andere Anlagen, einfach das Bundesimmissionsschutzgesetz (BImSchG). 

Diskussion um #Abstandsregel ist bewusste Behinderung des #Ausbaus von #Windkraft und ein Abwürgen der #Energiewende 

https://t.co/edSSGTENgm via @derspiegel","time federal immission control act ( bimschg ) simply applied # wind turbines , just like facilities . discussion # distance rule deliberate hindrance # expansion # wind power stifling # energy transition . via @ derspiegel",POINT (10.4478313 51.1638175),2020-02,2,DE,1,2
493,493,494,269267,Germany,2020-02-26 07:33:28+00:00,511.638.175,104.478.313,627540,"Windenergie
aus der Alpenrepublik Österreich
https://t.co/APYtE0BrS7 https://t.co/UDGJfwPDKP",wind energy alpine republic austria,POINT (10.4478313 51.1638175),2020-02,2,DE,1,3
494,494,495,269283,Deutschland,2020-02-26 07:11:24+00:00,511.638.175,104.478.313,668728,"@tagesschau Jedem Bundestagsabgeordneten eine Windmühle vor die eigene Tür stellen, dann reden wir noch einmal drüber.","@ tagesschau put windmill front every member parliament s door , ll talk .",POINT (10.4478313 51.1638175),2020-02,2,DE,1,-1
495,495,496,269295,Deutschland,2020-02-26 06:07:02+00:00,511.638.175,104.478.313,740131,"SPIEGEL: Windkraft: Peter Altmaier will pauschale Abstandsregel streichen https://t.co/NVPrA0ewJh
Abstandsregel soll Ländersache werden (was leider auch nur eingeschränkt weiterhilft ...) https://t.co/XD8fM0cr38",spiegel : wind power : peter altmaier wants abolish blanket distancing rule distance rule matter states ( unfortunately helps limited extent ... ),POINT (10.4478313 51.1638175),2020-02,2,DE,1,2
496,496,497,269303,Deutschland,2020-02-26 05:24:01+00:00,511.638.175,104.478.313,9292,"Wie groß die Rolle der Windbranche für die schleswig-holsteinische Wirtschaft ist, zeigt eine aktuelle Studie: https://t.co/2Ez7c1rwzv #windkraft #windenergie https://t.co/cjOGiJ0M49",recent study shows important wind industry schleswig-holstein economy : # windkraft # windenergie,POINT (10.4478313 51.1638175),2020-02,2,DE,1,19
497,497,498,269350,Deutschland,2020-02-25 21:53:29+00:00,511.638.175,104.478.313,532073,"RT @Joerg_Rehmann: Laut SPIEGEL wolle Minister @peteraltmaier die 1000-Meter Abstandsregel zu Ortschaften bei #Windkraft aufgeben.
https://…","rt @ joerg_rehmann : according spiegel , minister @ peteraltmaier wants abandon 1,000-meter distance rule towns # wind power plants . https : //…",POINT (10.4478313 51.1638175),2020-02,2,DE,1,2
498,498,499,269362,Germany,2020-02-25 21:14:39+00:00,511.638.175,104.478.313,921461,"Das Foto habe ich gestern aufgenommen, weil es eine tolle Stimmung war. Beim genauen Betrachten musste ich laut lachen. Kohle- (links) und Windenergie so in romantischer Stimmung 😂 https://t.co/RDVYbh7buh","took photo yesterday atmosphere fantastic . looked closely , laugh loud . coal ( left ) wind power romantic mood 😂",POINT (10.4478313 51.1638175),2020-02,2,DE,1,-1
499,499,500,269369,Germany,2020-02-25 20:53:38+00:00,511.638.175,104.478.313,325501,RT @hstubner: ZDF/@ZDFzoom: Das Ende der Energiewende? - Wie die Windkraft in Deutschland scheitert. Ohne mehr Windräder scheitert eine kos…,"rt @ hstubner : zdf/ @ zdfzoom : end energy transition ? - wind power failing germany . without wind turbines , cost-effective ...",POINT (10.4478313 51.1638175),2020-02,2,DE,1,0
500,500,501,269385,Deutschland,2020-02-25 20:19:24+00:00,511.638.175,104.478.313,880756,"RT @Thomas_Bareiss: Wenn Sie fair wären müssten Sie zugeben, dass @peteraltmaier &amp; @cducsubt immer deutlich gesagt haben, dass es für Bunde…","rt @ thomas_bareiss : fair , admit @ peteraltmaier & @ cducsubt always made clear federal…",POINT (10.4478313 51.1638175),2020-02,2,DE,1,-1
501,501,502,269390,Germany,2020-02-25 19:58:20+00:00,511.638.175,104.478.313,857808,"RT @agentsinaction: https://t.co/b08EMyHyLS - so, nun noch der PV-Deckel bitte...","rt @ agentsinaction : - , now pv cap please ...",POINT (10.4478313 51.1638175),2020-02,2,DE,1,15
502,502,503,269393,Deutschland,2020-02-25 19:49:32+00:00,511.638.175,104.478.313,794641,#Energiewende: Altmaier will pauschale #Abstandsregel für #Windkraft streichen #EEG #Erneuerbare #Klimapolitik #Kohleausstieg #Windenergie @bEEmerkenswert @peter_simone https://t.co/1WB3hoibES via @derspiegel,# energyturnaround : altmaier wants abolish blanket # distance rule # wind power # eeg # renewables # climatepolicy # coalphaseout # windenergy @ beemerkenswert @ peter_simone via @ derspiegel,POINT (10.4478313 51.1638175),2020-02,2,DE,1,2
503,503,504,269431,Deutschland,2020-02-25 18:40:21+00:00,511.638.175,104.478.313,247201,"RT @VERNUNFTKRAFTBB: Skandal: @peteraltmaier will offenbar Mindestabstand für Windkraft aufgeben und es den Ländern überlassen, was sie den…",rt @ vernunftkraftbb : scandal : @ peteraltmaier apparently wants abandon minimum distance wind power leave states decide want to…,POINT (10.4478313 51.1638175),2020-02,2,DE,1,2
504,504,505,269436,Deutschland,2020-02-25 18:21:35+00:00,511.638.175,104.478.313,469427,Viele schimpfen immer über beratungsresistente Politiker. ⁦@peteraltmaier⁩ beweist das Gegenteil. Gute Entscheidung! #Windkraft ⁦@BMWi_Bund⁩  https://t.co/whvViIUGIj,many people always complain politicians resistant advice . @ peteraltmaier proves opposite . good decision ! # windkraft @ bmwi_bund,POINT (10.4478313 51.1638175),2020-02,2,DE,1,26
505,505,506,269443,Deutschland,2020-02-25 18:04:34+00:00,511.638.175,104.478.313,736091,"@zeitonline Hm, die liebevoll als ""Klimaschützer"" oder ""Aktivisten"" verklärten Straftäter behaupten sonst doch immer, dass Windkraft und Photovoltaik so unschlagbar günstig sind. Und inwiefern Windkraftanlagen umweltfreundlich sind, sei dahingestellt. Ziemlich unstringente ""Argumentation"".","@ zeitonline hmm , criminals affectionately glorified `` climate protectors  `` activists  always claim wind power photovoltaics unbeatably cheap . extent wind turbines environmentally friendly debatable . rather unconsistent `` argumentation . ",POINT (10.4478313 51.1638175),2020-02,2,DE,1,1
506,506,507,269453,Deutschland,2020-02-25 17:35:07+00:00,511.638.175,104.478.313,974604,"""Bundeswirtschaftsminister Peter Altmaier (CDU) will den Abstand neuer Windräder zu Wohnsiedlungen nun offenbar doch nicht pauschal für ganz Deutschland festlegen."" Das wäre ein Riesenerfolg für alle, die sich für den Ausbau #Erneuerbarer eingesetzt haben! https://t.co/VHeqFEEs7Q",`` federal minister economic affairs peter altmaier ( cdu ) apparently nt want set blanket distance new wind turbines residential areas whole germany .  huge success everyone campaigned expansion # renewables !,POINT (10.4478313 51.1638175),2020-02,2,DE,1,2
507,507,508,269462,Deutschland,2020-02-25 17:19:13+00:00,511.638.175,104.478.313,518978,"Das @BMWi_Bund stellt die pauschalen #Abstandsregeln für #Windkraft in Frage? Wenn der Bericht stimmt, bewegt sich @peteraltmaier in die richtige Richtung! Ich freue mich, dass die Argumente von Umweltverbänden und Wirtschaft offenbar wirken! 
https://t.co/59z9QYWhj8","@ bmwi_bund questioning blanket # distance rules # wind power ? report correct , @ peteraltmaier moving right direction ! m pleased arguments environmental groups businesses apparently working !",POINT (10.4478313 51.1638175),2020-02,2,DE,1,2
508,508,509,269479,Deutschland,2020-02-25 16:55:36+00:00,511.638.175,104.478.313,403653,"https://t.co/3HdYbYAW9q
Die Wahl in #Hamburg zeigt Wirkung. Die #CDU lenkt doch ein in grüner Richtung beim #Klimaschutz und der #Windenergie. Die Angst von der #Volkspartei zu #opposition degradiert zu werden, ist groß.",election # hamburg impact . # cdu moving green direction # climate protection # wind energy . fear demoted # people s party # opposition great .,POINT (10.4478313 51.1638175),2020-02,2,DE,1,-1
509,509,510,269487,Deutschland,2020-02-25 16:19:43+00:00,511.638.175,104.478.313,788458,"RT @GE_Deutschland: Alarmierend: Wenn so viele #Windenergie-Unternehmen nicht mehr in Deutschland investieren, kann etwas mit den Rahmenbed…","rt @ ge_deutschland : alarming : many # windenergy companies longer investing germany , something may wrong framework conditions…",POINT (10.4478313 51.1638175),2020-02,2,DE,1,0
510,510,511,269506,Germany,2020-02-25 13:47:10+00:00,511.638.175,104.478.313,52490,"@DanielS54497783 @soaysheeps @Die_Gruenen @KathaSchulze @ard @ZDF @WHO Das ist auch ihr gutes Recht, denn der Horizont gehört allen Menschen und Lebewesen, nicht den Windkraftprojektieren und den an der Windkraft verdienenden. Wozu auch die Gemeinden gehören, die WKA auf ihrem Eigentum haben. Die Bürger aber haben i.d.R. Nichts davon.","@ daniels3 @ soaysheeps @ die_gruenen @ kathaschulze @ ard @ zdf @ s right , , horizon belongs people living beings , wind power developers profit wind power . includes municipalities wind turbines property . citizens generally nt benefit .",POINT (10.4478313 51.1638175),2020-02,2,DE,1,-1
511,511,512,269516,Deutschland,2020-02-25 12:15:03+00:00,511.638.175,104.478.313,766575,Windenergie: Neue Rekorde https://t.co/zfYZ5npKFl,wind energy : new records,POINT (10.4478313 51.1638175),2020-02,2,DE,1,-1
512,512,513,269522,Deutschland,2020-02-25 11:39:09+00:00,511.638.175,104.478.313,23323,#Onshore-Wind bleibt ein Problem. Was also tun? Handlungsdruck aufbauen rät der #Bundesverband Windenergie. Zahlencheck unter https://t.co/KKpsIJcKtK,"# onshore wind remains problem . can ? build pressure action , advises # german wind energy association . check numbers",POINT (10.4478313 51.1638175),2020-02,2,DE,1,0
513,513,514,269539,Deutschland,2020-02-25 10:09:31+00:00,511.638.175,104.478.313,728802,"RT @Naturschuetzen: @neuropsychologe Das gleiche droht DE auch im Bereich Technik für PV, Windkraft, Digitalisierung, Software, Batterien,…","rt @ naturschuetzen : @ neuropsychologe threatens germany areas technology pv , wind power , digitalization , software , batteries , …",POINT (10.4478313 51.1638175),2020-02,2,DE,1,0
514,514,515,269570,Deutschland,2020-02-25 08:34:58+00:00,511.638.175,104.478.313,993574,"RT @BWEeV: Heute ist ein besonderer Tag. Vor exakt 20 Jahren, am 25. Februar 2000, beschloss der deutsche Bundestag mit rot-grüner Mehrheit…","rt @ bweev : today special day . exactly 20 years ago , february 25 , 2000 , german bundestag , red-green majority , passed ...",POINT (10.4478313 51.1638175),2020-02,2,DE,1,-1
515,515,516,269576,Deutschland,2020-02-25 08:24:08+00:00,511.638.175,104.478.313,417707,"Um so besser das #Datteln4 heute morgen besetzt wurde. Zeigt mal wieder warum 2020 ein Kohlekraftwerk an den Start zu bringen und die Windkraft auszubremsen keine gute Idee ist. 
https://t.co/aID9wnVAK3 https://t.co/7eYsra1cT9",better # datteln4 occupied morning . shows starting coal-fired power plant 2020 slowing wind power bad idea .,POINT (10.4478313 51.1638175),2020-02,2,DE,1,14
516,516,517,269580,Deutschland,2020-02-25 07:35:04+00:00,511.638.175,104.478.313,76613,"RT @albvalegreen: Gesetzliche Ausnahmegenehmigung ist rechtswidrig

Urteil des VG Gießen zum Naturschutz
- Windkraftanlagen dürfen Vögel ni…",rt @ albvalegreen : statutory exemption illegal gießen administrative court ruling nature conservation - wind turbines must harm birds ...,POINT (10.4478313 51.1638175),2020-02,2,DE,1,18
517,517,518,269595,Germany,2020-02-25 01:44:31+00:00,511.638.175,104.478.313,325501,RT @greenhouse_info: (TP) Windenergie: Neue Rekorde                    Seit Wochen wird oft über die Hälfte des (im öffentlichen Netz) benö…,"rt @ greenhouse_info : ( tp ) wind energy : new records weeks , half power required ( public grid ) ...",POINT (10.4478313 51.1638175),2020-02,2,DE,1,-1
518,518,519,269605,Deutschland,2020-02-24 22:00:54+00:00,511.638.175,104.478.313,856976,RT @UFZ_de: Windkraft - Windenergie im Gegenwind. Vor- und Nachteile von Windrädern beleuchtet sehr anschaulich der B2-Podcast. Mit dabei u…,rt @ ufz_de : wind power - wind energy headwind . b2 podcast clearly illustrates advantages disadvantages wind turbines . also included are…,POINT (10.4478313 51.1638175),2020-02,2,DE,1,-1
519,519,520,269610,Germany,2020-02-24 21:20:57+00:00,511.638.175,104.478.313,263299,RT @campact: Klares Votum für die #Windenergie! Doch Wirtschaftsminister @peteraltmaier will den Ausbau verhindern. Die wichtigste Alternat…,rt @ campact : clear vote # wind energy ! economics minister @ peteraltmaier wants prevent expansion . important alternative…,POINT (10.4478313 51.1638175),2020-02,2,DE,1,-1
520,520,521,269622,Deutschland,2020-02-24 20:02:23+00:00,511.638.175,104.478.313,622359,"RT @spintronicsHGW: Kurzarbeit in Torgelow, Ausbaukrise #Windenergie.","rt @ spintronicshgw : short-time work torgelow , expansion crisis # windenergy .",POINT (10.4478313 51.1638175),2020-02,2,DE,1,-1
521,521,522,269631,Germany,2020-02-24 19:20:38+00:00,511.638.175,104.478.313,949288,"RT @Joerg_Rehmann: Aktuelle Studie belegt: #Windkraft im Abstand unter 8 km bewirkt mindestens 7 % Wertverlust des Eigenheims
.https://t.co…",rt @ joerg_rehmann : recent study shows : # wind power distance less 8 km causes least 7 % loss home value .…,POINT (10.4478313 51.1638175),2020-02,2,DE,1,-1
522,522,523,269637,Germany,2020-02-24 18:41:14+00:00,511.638.175,104.478.313,627540,"Windenergie
aus der Alpenrepublik Österreich
https://t.co/APYtE0BrS7 https://t.co/KJqvEhA7fb",wind energy alpine republic austria,POINT (10.4478313 51.1638175),2020-02,2,DE,1,3
523,523,524,269647,Deutschland,2020-02-24 17:45:40+00:00,511.638.175,104.478.313,704221,RT @PeterFelser: #WaldmitWild : Tagung mit meinen Kollegen aus den Landtagen in München. Unsere grossen Erfolge und der grosse Zuspruch in…,rt @ peterfelser : # forestwithwild : meeting colleagues state parliaments munich . great successes great response in…,POINT (10.4478313 51.1638175),2020-02,2,DE,1,-1
524,524,525,269660,Deutschland,2020-02-24 16:28:27+00:00,511.638.175,104.478.313,421275,"RT zeitung_energie ""Sturm Yulia treibt Windstrom zu neuem Rekord: Die Stromproduktion aus Windkraft in Deutschland hat einen neuen Spitzenwert erreicht.  https://t.co/vKcCErxDzE""",rt newspaper_energy `` storm yulia drives wind power new record : electricity production wind power germany reached new peak. ``,POINT (10.4478313 51.1638175),2020-02,2,DE,1,0
525,525,526,269668,Deutschland,2020-02-24 16:05:33+00:00,511.638.175,104.478.313,558375,Sturm Yulia treibt Windstrom zu neuem Rekord: Die Stromproduktion aus Windkraft in Deutschland hat einen neuen Spitzenwert erreicht.  https://t.co/9eLdGLiX5U,storm yulia drives wind power new record : electricity production wind power germany reached new peak .,POINT (10.4478313 51.1638175),2020-02,2,DE,1,0
526,526,527,269694,Deutschland,2020-02-24 13:41:29+00:00,511.638.175,104.478.313,156627,"@M_Hundhausen @sciforfuture Tja. Das ist auch der Mike #Mohring, der Anti-Windkraft-Wahlwerbung macht... 

https://t.co/TdlMFVGtep","@ m_hundhausen @ sciforfuture well , s also mike # mohring , s anti-wind power campaign advertising ...",POINT (10.4478313 51.1638175),2020-02,2,DE,1,-1
527,527,528,269724,Deutschland,2020-02-24 10:12:44+00:00,511.638.175,104.478.313,974604,@christophbals @BMWi_Bund @LEE_NRW @michaelsessler @solarpapst @peteraltmaier @ConstZerger @welt @bmu Das eigene Gutachten belegt das Gegenteil. https://t.co/iIV1vhGinv,@ christophbals @ bmwi_bund @ lee_nrw @ michaelsessler @ solarpapst @ peteraltmaier @ constzerger @ welt @ bmu report proves opposite .,POINT (10.4478313 51.1638175),2020-02,2,DE,1,12
528,528,529,269729,Deutschland,2020-02-24 10:02:05+00:00,511.638.175,104.478.313,728802,"RT @Klima_Mahner: @BMWi_Bund @michaelsessler @solarpapst @peteraltmaier @ConstZerger @welt Lachhaft... ihr verhindert doch, dass der #PVDec…",rt @ klima_mahner : @ bmwi_bund @ michaelsessler @ solarpapst @ peteraltmaier @ constzerger @ welt laughable ... re preventing # pvdec…,POINT (10.4478313 51.1638175),2020-02,2,DE,1,12
529,529,530,269758,Germany,2020-02-24 08:32:40+00:00,511.638.175,104.478.313,627540,"Windenergie
aus der Alpenrepublik Österreich
https://t.co/APYtE0BrS7 https://t.co/I9ZXbre012",wind energy alpine republic austria,POINT (10.4478313 51.1638175),2020-02,2,DE,1,3
530,530,531,269777,Deutschland,2020-02-24 07:50:48+00:00,511.638.175,104.478.313,518978,"Während @peteraltmaier und das @BMWi_Bund von blauem #Wasserstoff und #CCS träumen, wird andernorts der Weg für grünen #Wasserstoff aus #Offshore-#Wind frei gemacht. Das wäre doch auch was für die deutsche #Wasserstoffstrategie! https://t.co/sJ442o4phU","@ peteraltmaier @ bmwi_bund dream blue # hydrogen # ccs , elsewhere path paved green # hydrogen # offshore # wind . also something german # hydrogen strategy !",POINT (10.4478313 51.1638175),2020-02,2,DE,1,9
531,531,532,269793,Deutschland,2020-02-24 04:59:05+00:00,511.638.175,104.478.313,304406,"RT @ForchheimEka: #Windkraft bringt dem Land #Extra-#Millionen #Euros | https://t.co/uNOGQhrR0K - Nachrichten - #Mecklenburg-#Vorpommern
ht…",rt @ forchheimeka : # wind power brings state extra # millions # euros | - news - # mecklenburg- # western pomerania ht…,POINT (10.4478313 51.1638175),2020-02,2,DE,1,-1
532,532,533,269826,Deutschland,2020-02-23 20:20:18+00:00,511.638.175,104.478.313,205737,"RT @ConstZerger: Letzte Ausschreibung der @bnetza: Zu wenig Gebote für #Wind, dagegen #Solar deutlich überzeichnet. Und das @BMWi_Bund so?…","rt @ constzerger : latest @ bnetza tender : bids # wind , # solar significantly oversubscribed . @ bmwi_bund ? ...",POINT (10.4478313 51.1638175),2020-02,2,DE,1,4
533,533,534,269838,Germany,2020-02-23 19:16:47+00:00,511.638.175,104.478.313,117574,"@EV_Stevee @Keeper_86 @OliverHaas19 @RuisingerR falsch. Hier, je ein guter Artikel zu Sondermüll durch Solarenergie und Windenergie:
https://t.co/jfWz6tkXSz ;
https://t.co/gfVTPKadcj",@ ev_stevee @ keeper_86 @ oliverhaas19 @ ruisingerr wrong . s good article hazardous waste solar wind power : ;,POINT (10.4478313 51.1638175),2020-02,2,DE,1,1
534,534,535,269855,Germany,2020-02-23 17:11:33+00:00,511.638.175,104.478.313,627540,"Windenergie
aus der Alpenrepublik Österreich
https://t.co/APYtE0BrS7 https://t.co/JDmQLap0hQ",wind energy alpine republic austria,POINT (10.4478313 51.1638175),2020-02,2,DE,1,3
535,535,536,269874,Germany,2020-02-23 13:39:36+00:00,511.638.175,104.478.313,725752,"@Ernst1953Do @GE_Deutschland Statt Argumente, nur Phrasen und Beleidigungen! Sie Troll! Ich bin kein Fan der Windkraft, sondern schaue auf die Fakten. Windkraft+Gas könnten innerhalb weniger Jahre die Lücken von Kohle und Atomstrom schließen. Wie soll das mit Wasserstoff/Biogas, kleinen BHKW allein gehen?","@ ernst1953do @ ge_deutschland instead arguments , just platitudes insults ! troll ! m fan wind power , rather look facts . wind power gas close gap left coal nuclear power within years . supposed work hydrogen/biogas small chp plants alone ?",POINT (10.4478313 51.1638175),2020-02,2,DE,1,-1
536,536,537,269878,Deutschland,2020-02-23 13:24:20+00:00,511.638.175,104.478.313,491417,"@Nuklearia @TheAtlantic Jede fehlende Windmühle bedeutet CO2. Aber wir jammern lieber um den Endlager-Sicherheitsnachweis für die nächsten Millionen Jahre, während die Gletscher schmelzen. Nachhaltige Fehlerziehung hat Folgen",@ nuklearia @ theatlantic every missing windmill means co2 . d rather complain final storage facility s safety record next million years glaciers melt . sustained miseducation consequences .,POINT (10.4478313 51.1638175),2020-02,2,DE,1,16
537,537,538,269895,Germany,2020-02-23 11:05:01+00:00,511.638.175,104.478.313,352118,"@museumsstueck @_Johannes_Merz @pjanik_otm @reinharduhrig @global2000 Genau wie Kernenergie haben halt andere Technologien auch ihre Fanale. Und es wird auch nicht besser dadurch, dass die Toten bei Solarenergie und Windenergie eben nicht konzentriert an einem Ort zu beklagen sind sondern weiter  verteilt. Mehr bleiben es trotzdem.","@ museumsstueck @ _johannes_merz @ pjanik_otm @ reinharduhrig @ global2000 just like nuclear power , technologies also downsides . nt get better just deaths solar wind energy nt concentrated one place spread . nevertheless , still .",POINT (10.4478313 51.1638175),2020-02,2,DE,1,1
538,538,539,269901,Deutschland,2020-02-23 10:28:52+00:00,511.638.175,104.478.313,957510,"Bei dem ganzen Wind/Sturm, den wir in letzter Zeit haben, wäre Windenergie doch sicher keine schlechte Idee. 🌬","wind storms ve lately , wind energy surely nt bad idea . 🌬",POINT (10.4478313 51.1638175),2020-02,2,DE,1,-1
539,539,540,269905,Germany,2020-02-23 09:56:16+00:00,511.638.175,104.478.313,725752,"@HW15935411 @GE_Deutschland Wie kann man so verblendet sein? Windkraft ist vielleicht die umweltfreundlichste Energieform die es momentan gibt. Der Stop der Subventionierung von Solar und Wind ist Schwachsin, da Atom und Kohle indirekt weiter gefördert wird.","@ hw1 @ ge_deutschland can blind ? wind power perhaps environmentally friendly form energy currently available . stopping subsidies solar wind power nonsense , indirectly continues support nuclear coal .",POINT (10.4478313 51.1638175),2020-02,2,DE,1,0
540,540,541,269918,Germany,2020-02-23 07:15:16+00:00,511.638.175,104.478.313,412078,"RT @WindparkR: Sehenswerte Dokumentation im @hrfernsehen :  Im Bann des Reinhardswaldes https://t.co/eJ8mi2P9nY via @WindparkR 
..
#reinhar…",rt @ windparkr : worth watching documentary @ hrfernsehen : spell reinhardswald via @ windparkr .. # reinhar…,POINT (10.4478313 51.1638175),2020-02,2,DE,1,-1
541,541,542,269928,Germany,2020-02-22 20:15:43+00:00,511.638.175,104.478.313,627540,"Windenergie
aus der Alpenrepublik Österreich
https://t.co/APYtE0BrS7 https://t.co/Zff6VM48bK",wind energy alpine republic austria,POINT (10.4478313 51.1638175),2020-02,2,DE,1,3
542,542,543,269933,Germany,2020-02-22 19:13:33+00:00,511.638.175,104.478.313,627540,"Windenergie
aus der Alpenrepublik Österreich
https://t.co/APYtE0BrS7 https://t.co/hywvoZ4iIw",wind energy alpine republic austria,POINT (10.4478313 51.1638175),2020-02,2,DE,1,3
543,543,544,269943,Deutschland,2020-02-22 16:23:23+00:00,511.638.175,104.478.313,587525,RT @NordTiz: Generator für Wind und Niederschlag https://t.co/eTPdwLYrP9 #Windkraft #Klima #klimawandel #news,rt @ nordtiz : generator wind precipitation # windpower # climate # climatechange # news,POINT (10.4478313 51.1638175),2020-02,2,DE,1,-1
544,544,545,269953,Deutschland,2020-02-22 12:54:00+00:00,511.638.175,104.478.313,634130,So integrieren Sie mit Schneider Electric erfolgreich erneuerbare Energien wie #Windkraft oder Solar in Ihre Energieerzeugung. https://t.co/SlsaLkcKDP #EcoStruxure #IoT #SchneiderElectric https://t.co/14O2ag7IQy,can successfully integrate renewable energies # wind power solar energy production schneider electric . # ecostruxure # iot # schneiderelectric,POINT (10.4478313 51.1638175),2020-02,2,DE,1,1
